11	0.001
11	0.001
11	0.00732045454545
11	0.00783651170799
11	0.0070141255361
11	0.00810442357408
11	0.0065652305883
11	0.00583529647015
11	0.00504762290191
11	0.00451566101853
11	0.0040674255543
11	0.00371592225223
11	0.00342220139484
11	0.00317676728815
11	0.00296683551748
11	0.00278551521149
11	0.00262695462145
11	0.00248705854727
11	0.0023625894048
11	0.00225106184054
11	0.00215049503261
11	0.00205930354413
11	0.00197619712447
11	0.00190011612715
11	0.00183018097942
11	0.00176565532398
11	0.00170591763158
11	0.00165043946726
11	0.00159876851171
11	0.00155051520805
11	0.00150534213925
11	0.0014629555088
11	0.00142309824936
11	0.00138554440658
11	0.00135009452935
11	0.00131657186112
11	0.0012848191738
11	0.00125469612049
11	0.00122607701004
11	0.0011988489267
11	0.00117291013378
11	0.00114816871219
11	0.00112454139434
11	0.00110195256134
11	0.00108033337742
11	0.00105962103976
11	0.00103975812646
11	0.00102069202767
11	0.00100237444777
11	0.000984760968545
11	0.00096781066452
11	0.000951485763599
11	0.000935751346633
11	0.000920575080922
11	0.000905926983182
11	0.000891779208272
11	0.000878105860423
