1.551779386050542664e+00,4.618427901281194181e+00
1.287601623143529439e+00,3.255752444554047553e+00
6.864429036758593838e+00,6.071307835689138344e+00
4.294244300874805020e+00,2.036871844968804357e+00
6.326392221355858325e+00,5.084690624830175310e+00
-1.194434454466774653e+00,3.863820850355396797e+00
5.419931233809604620e+00,2.215197307656468773e-01
4.050531617653139627e+00,-1.692342198052111946e-01
1.088873290010915706e+00,2.579713398834598603e+00
5.943671846891070309e+00,5.915628959842682555e+00
6.207685741524371359e+00,5.737513852388467228e+00
2.991950049296226766e+00,-1.194061046955503969e+00
1.415769205824029209e+00,4.221083628412608313e+00
2.773820570959756981e+00,-6.900974374807258283e-01
-3.871786220467669515e-01,3.337195000635211795e+00
6.005050230979441572e+00,5.968788378060744471e+00
5.353688745111769620e+00,-9.350817830889491811e-01
5.450897712444755072e+00,5.606951426271368000e+00
2.287724307048025985e+00,1.594764538641572083e+00
3.653471391583191341e+00,3.600561969758820369e-01
2.538602775631136232e+00,5.527881577933636548e-01
3.142879223089633189e+00,-1.447103359681629398e+00
6.980656359262351174e+00,6.860929471989803297e+00
5.982934910269915862e-01,4.953353903207686315e+00
1.186624061837072919e+00,4.593497729197577151e+00
7.293542844863317498e+00,7.063572667189943033e+00
-3.685545891314500611e-01,2.941361842146359873e+00
5.194106643718559013e+00,5.085967643625004087e+00
6.240028695253926116e+00,5.699053317251038031e+00
2.482799097530923316e-01,5.283453705251456078e+00
5.573881883200932918e+00,4.711521465544084464e+00
1.634611205527543465e+00,3.780605258496304799e+00
5.084978153194249728e+00,7.397579941645251900e+00
-3.721047010731172722e-01,4.817964232164809069e+00
2.880301057213793037e+00,-1.139371179506610599e+00
-2.349727549220251177e+00,4.461670212399431179e+00
6.647909542331748023e-02,5.297243267074003725e+00
5.477198641175158755e+00,6.707860822802435230e+00
2.089159094475769862e+00,3.617680696305678012e+00
5.102796957434718728e+00,5.530036955859038983e+00
-1.783057800087041178e-01,4.799777725801606110e+00
6.112672703649275618e-01,3.641960932557590347e+00
-3.714430423772143719e-01,6.389394361418927915e+00
1.460191795199162756e+00,2.687759279132895252e+00
3.495787772889697581e-02,4.814022971291813668e+00
6.414088894649479400e+00,9.251881802432599500e+00
3.940486640280840280e-01,4.009397335701696541e+00
5.199790065161014496e+00,8.335891489689680744e-01
6.449920074623983979e+00,5.514132501101723705e+00
6.096558808049019618e-01,3.274920791908663809e+00
2.371379596535454937e+00,-5.202019528220770406e-01
2.156420873780366398e-01,3.600493511815052727e+00
3.323311928137909210e-01,3.289674302306150988e+00
1.120171001020136670e+00,3.127156998121088716e+00
-1.166209885221718201e+00,3.393278065434771840e+00
-2.488058848220988384e-01,4.289305450287981714e+00
4.892928254963315737e+00,5.145346604506760180e+00
8.098284412061506288e+00,6.892255608124250088e+00
5.005538646139692460e+00,-1.622514969284263994e-03
7.071352602460525105e+00,4.848279371659199199e+00
5.271122157401964436e+00,5.661856535634119503e+00
-1.811143928389594149e-01,2.698077471840256258e+00
-2.011495914334215040e+00,6.694939587883528276e+00
3.663571956809088093e+00,8.109075624768294355e-02
9.937288988165202119e-02,4.654466703672192729e+00
9.108843834449044108e-01,5.240249485355160886e+00
-8.429939033244741864e-02,5.143586354704133612e+00
4.867523987777372163e+00,9.793338452643851610e-01
6.493956670306711310e+00,6.163035915168400436e+00
1.399782542104206717e+00,4.364583078282978867e+00
4.424436025009439000e+00,-6.126222565417431820e-01
9.783873542562067094e-01,2.644653362917822381e+00
7.779710086260021029e+00,4.924573053138605161e+00
5.419609728662670989e-01,5.736020660993167652e+00
5.186442102068437698e+00,5.683637416634908845e+00
6.132022116865521788e+00,6.546001170937821634e+00
5.007807974509790760e+00,4.688015446551140997e+00
7.041741696505409820e+00,7.510806179813927841e+00
4.096518623689414440e+00,-9.593550998959531340e-01
5.171655856891099745e+00,7.103483528009072678e+00
7.289078142755179179e+00,5.466199142289030810e+00
2.353637068893169371e+00,1.499195463519700233e-01
-4.455767477842658697e-01,4.227533793377049598e+00
6.081576978346615370e+00,5.934007016403661794e+00
5.946506393224631815e+00,7.913236752231735949e+00
5.395594706468475721e+00,4.450818514220103772e+00
-7.040492588619463588e-01,3.221985782029364476e+00
3.268705882229186344e+00,1.770651410595413422e+00
-1.496344977891517214e+00,4.174472213613285021e+00
4.626243874808103840e+00,6.851566290099616374e+00
7.125034666780013737e+00,6.448383642754433431e+00
2.918889931690524353e+00,-1.381547350383263185e-02
3.213920339247850588e+00,-1.929158842161681486e-01
1.410402262090264980e+00,3.920557346931727416e+00
6.796287241823929515e-01,3.958783788596884623e+00
6.620447299720019885e+00,-5.164919801644544117e-01
4.985240173456382706e+00,6.357038857277877320e+00
5.919646069945724065e+00,7.730412621394744832e+00
8.723507784640609497e-01,3.034446045529192837e+00
6.779171611764863492e+00,5.593481538489139204e+00
6.549027958354451506e+00,5.874649182282389859e+00
1.810888004759257652e-01,4.568334158891399710e+00
6.149370446859233397e+00,5.866268196607115293e+00
3.185532522156329538e+00,-1.095125563662715296e+00
3.453255743293847768e+00,8.485218686240323382e-01
-2.712592773399619794e+00,5.777436589759028962e+00
5.081725224516626671e-01,3.505912324585867434e+00
3.583448144241288436e+00,6.852139318054709105e-02
3.889613378224885842e+00,-1.678566753983131710e+00
4.874030924349163740e+00,5.536132728586324880e+00
5.641751967017532010e+00,6.043454447059046331e+00
6.588962372971971071e+00,6.707662143491883278e+00
-2.713677581243535003e-02,3.992672192728070613e+00
4.905764995202772205e+00,2.874969959507950312e-01
1.414548479560112870e+00,3.929613771576219605e+00
2.840075058662583807e+00,-9.213171191590807663e-01
5.143848133687357382e+00,6.217173164885624992e+00
4.921583439764957824e+00,3.527496004559481424e+00
4.989158928483563571e+00,7.276269312483067964e+00
9.635477316196542352e-01,3.919427246610962534e+00
5.785968108756271100e+00,5.878378027817203311e+00
-7.249677148288806716e-01,4.879682968639189156e+00
3.913156839826060551e+00,9.824520056088061892e-01
-7.246732826743145228e-01,3.620820488507161095e+00
5.283597978649704707e+00,7.491190100651982320e+00
5.586149984321285622e+00,5.715810491183498598e+00
-9.466217562967181864e-01,4.772601456613874582e+00
4.898461828100148630e+00,1.052023129147734576e-01
5.645934675933384383e+00,7.210195775713839517e+00
6.318188569317673142e+00,3.711336998788307140e-01
4.757767599770572342e-02,5.477939145775200913e+00
7.078657463589543397e+00,7.189325390418042083e+00
-8.014645918998061225e-01,3.058412623093995641e+00
-1.096315134319664208e+00,4.920526400084115792e+00
6.131220687167394878e+00,6.284222702335261701e+00
-6.181729383842748254e-02,2.889114723591620582e+00
3.980731395033648479e+00,1.131639795189943870e-01
7.448348713197946447e-01,4.991910934500043417e+00
1.917735011367630582e+00,4.332988827525116271e+00
4.849190121225894767e-01,5.380691477461692074e+00
5.403335328636075019e+00,-7.966583263759037525e-02
4.828302343519550455e+00,5.194791996341534102e+00
-1.076538047388257091e+00,5.825775505857834879e+00
7.058926907958984032e+00,4.702103070495420312e+00
6.172427155217384609e+00,4.087616813325915643e+00
-6.562792046096526111e-01,2.842826589731560993e+00
5.414954270135772241e+00,6.036417694479569107e+00
5.576470430932539024e+00,5.444757806497002584e-01
5.991675560110288679e+00,5.734478502875382411e+00
4.197896818620451498e+00,-1.119015541428763028e+00
4.042865983846297695e+00,-1.384479159992490827e+00
4.926388392750814305e+00,6.889382000689616703e+00
6.516365421247663825e+00,6.852915859037103985e+00
3.734809973187911414e+00,1.702063223556503857e+00
3.144020729443830486e-01,4.462851869871959920e+00
-2.129868486927382065e+00,4.860389376196530442e+00
4.686072879432737537e+00,1.166979871554962411e+00
5.681264522697213160e+00,5.018496642680494446e+00
6.830714516800214575e+00,5.560532766134861582e+00
5.619766593048637127e+00,7.758189982483271407e+00
2.159383307619186176e+00,4.196107371801973684e+00
-1.508593993571794689e+00,3.820114681509562793e+00
-1.409726055851105442e-01,4.460565572538870427e+00
7.037273097265866362e+00,4.916883491251006433e+00
4.102557325359886597e+00,-1.148393142462583283e+00
7.065931107288548674e+00,6.389157642873362519e+00
4.535749373121690908e+00,8.673635879940339022e-01
5.214100581064320394e+00,2.760333516215132121e-01
3.590861830990311976e+00,6.902802590457883802e+00
6.307638567673385488e+00,6.767533555647029075e+00
6.672541833981712855e+00,4.702220162593075514e+00
2.138699477395598070e+00,3.691183631701068446e+00
7.596465241659351442e+00,5.426458036055437084e+00
5.916889368855450471e+00,6.717199504226280204e+00
8.085884135760325719e+00,5.917659176805325494e+00
7.307488711923137537e+00,5.996350853380693735e+00
1.577851191963986210e-01,5.627881640719261114e+00
4.404054827549805040e+00,-1.537889815618739942e+00
5.773014459857564340e+00,5.083438492775023576e+00
4.043055342492042570e+00,-1.498977966121118444e+00
7.046283551867666972e+00,6.627787297858096949e+00
4.194804070203142388e+00,-4.276255857792218285e-01
5.717178835050622965e+00,5.469114428278515128e+00
3.677341533478772906e+00,6.211579545348232756e+00
1.352214248927067430e+00,4.121043088634952056e+00
6.437761191405690475e+00,5.912190476119783433e+00
4.558067890723488169e+00,-6.388413308487955744e-01
3.817657657783342984e+00,1.098689451022115460e+00
5.799177711257569534e+00,5.099121024728788143e+00
4.181194578275404083e+00,3.747135355979188676e-01
-1.053560852335140074e+00,6.285318426238676537e+00
4.404531519428629416e+00,-2.816038973811079704e-01
4.665824081719230243e+00,-1.323830229477421350e+00
4.446428821081887861e+00,5.448227971555208882e+00
-4.377822199756460642e-02,2.787197612326828278e+00
5.808432704841755445e+00,5.909254175419664357e+00
3.627426487281725898e+00,-2.477340044687085241e-01
4.679802343902941253e+00,6.675553043097124828e+00
7.370931645826525269e+00,5.636849922072921792e+00
2.690343786869324738e+00,8.181586333813591905e-01
4.574765437117744860e+00,-1.205526325826977302e-01
4.076785509243809891e+00,5.997826119727172056e+00
-5.533907464755773997e-01,2.018071965593112527e+00
-2.032967805171733477e+00,4.863377290152316235e+00
5.854432913813500505e+00,6.144381515106250191e+00
5.391367485938416415e+00,7.050773529255994099e+00
5.533936165815880770e+00,5.577870745653592088e+00
-1.107211655124839211e+00,5.164517304704873801e+00
-9.548393650296493895e-01,3.589499587759764410e+00
-9.964368067979816057e-02,4.428141792201186533e+00
-1.514280691295878389e-01,4.043207876256259325e+00
-7.748451965321644375e-01,2.304199370504280253e+00
3.054228389399753052e+00,1.068513815758830310e-01
5.541336960438139059e+00,6.153115695152638898e-01
6.315745913372645681e+00,7.009484639366625913e+00
5.069272793141535338e+00,5.520522605685986406e+00
-2.874542117008574427e-01,4.491272025554583713e+00
6.137810507028065743e+00,5.471943922393377235e+00
2.914561468437300462e+00,2.321788387267214926e+00
6.205216101543163276e+00,5.238491317008421078e+00
5.757600229380882340e+00,-4.000663330338876111e-01
4.444494020900440212e-01,4.052731363991068037e+00
3.327956313765005003e+00,9.772293226877680761e-01
-4.007339839183582386e-01,4.206594830824294640e+00
5.311522295718740239e+00,5.268221418680479218e+00
6.739713104169756663e-01,1.326719920017190191e+00
5.738406092678816073e+00,8.908359401970804115e+00
9.894573746216552002e-02,3.061521389760929246e+00
2.698586667100923542e+00,-1.560967414324866964e-01
4.417077319871430596e+00,-2.123051181678700772e+00
5.006483065830881429e+00,5.849032376551746459e+00
7.328236079925612989e-01,3.523084015973078742e+00
7.636669799572203488e+00,7.205253607477425604e+00
6.116549831449663799e+00,6.204890593927798292e+00
3.008272243387478451e+00,1.286412015900730621e+00
2.386039484219272921e+00,3.686730123398047176e+00
6.068026422975894008e+00,6.682859096263126908e+00
4.207656954074418643e+00,-6.153081223546158496e-01
1.424696316690994058e+00,4.737747399164334183e+00
4.658014207984333410e+00,4.380567018494188614e-01
4.040848981208508661e+00,-1.116124728718706383e+00
5.775596119723679145e+00,6.187128001000187894e+00
6.402313947594743482e+00,6.038606285392089212e+00
7.220576550296723184e+00,8.030289619277180435e+00
-2.307683022904370995e-01,3.241171980509459871e+00
-9.217670790116793134e-01,3.438861294311577499e+00
6.528980314229070103e+00,6.253539502764554392e+00
-9.247386800288913411e-02,3.340591783134720494e+00
8.332057229283115873e+00,5.850799989517645905e+00
-1.161690293006443442e+00,1.461825035690225594e+00
6.324410710566636951e+00,6.209371840047211322e+00
-1.287474434178389193e-01,4.749983904191161344e+00
4.178279636933810437e+00,4.618514252457848190e-01
-9.188915546818642310e-01,3.927700846876925667e+00
1.385323477504512013e+00,-7.043791526965074157e-01
-1.033353602525415971e+00,3.931585933549949896e+00
-5.390132150905496689e-01,5.481046138739124274e+00
5.938884791948517261e+00,4.820593459509794343e+00
6.483630638920313771e+00,1.289075104457846344e-01
-1.384470672562097660e+00,4.503937592706615867e+00
-1.748794990283929485e+00,5.124543302925294697e+00
3.114612175348875356e-01,3.252924109317758994e+00
3.195959717213626927e+00,6.477894734737875027e+00
1.056752055153572512e+00,4.516527904390988724e+00
5.473494888714826700e+00,5.614961029367991685e+00
-1.760280128663307631e+00,2.849240632375703797e+00
4.591744192491884036e+00,-1.644576197090443559e+00
4.827671708944063944e+00,6.072781957734815883e+00
4.371914806034125967e+00,5.626859926887751939e+00
-7.939497858904324135e-01,3.754400894627929475e+00
2.200587349922492830e+00,3.139674406442553245e+00
5.224981664084185518e+00,6.334586114532027246e+00
3.882974222847972001e+00,-3.399718303138463682e-01
3.176446044677724956e+00,1.587505685582423776e-01
5.973311202632976880e+00,-2.173588230902596605e-02
-2.137753185522829891e-01,3.237905066805217391e+00
4.962406088762314482e+00,3.672816416007191442e+00
1.553563089537889352e+00,3.629955426946661845e+00
6.373034363331240293e+00,6.273584148042027131e+00
-2.499895608370980571e-01,6.282229623633131865e+00
4.022005404951664254e+00,6.979016066597000523e-02
-1.206216301768617549e-01,1.983077656902634267e+00
3.208716734891900568e+00,3.432786558137004285e-01
-5.160380469069623111e-01,4.719260636786810181e+00
6.534462175136710904e+00,5.933071581209239831e+00
1.968318442726711748e+00,3.916267082947534561e+00
1.892266926165385998e-01,3.931346014376090103e+00
4.245682018706133043e+00,-3.505811319195765163e-01
-9.662753024394675760e-01,2.773696619065707747e+00
1.766952713738420278e-01,5.008548843251626970e+00
5.179941106107864179e+00,-8.346222272134908859e-01
6.817263993945851475e+00,4.265884504578691505e+00
2.682057456526567019e-01,5.700229907767958792e+00
6.941710088715697502e+00,6.446502562712647766e+00
5.262085835415931001e+00,5.097444939516564411e+00
4.598711754352395431e+00,4.236420544321831683e-01
5.276811541756521784e+00,7.397914808460312130e+00
8.023923486823042239e+00,5.679353718103548943e+00
5.751882141944786753e+00,4.373492808206679072e+00
3.499239072549874763e+00,1.866289677632276156e+00
-4.620652103469841676e-01,2.861508212772182702e+00
6.170738709015680890e+00,6.358738908821733204e+00
5.922864245146568507e+00,6.122743143266294652e+00
5.542030862939910207e+00,4.873516475481896926e+00
6.778731715253270451e+00,8.886626909815642961e+00
4.249512799216460301e+00,-9.469649403188837855e-01
1.314800025420283180e+00,5.766883592228394306e+00
-1.288868209881909754e+00,4.411544804983571488e+00
2.462234236710918456e-01,5.471882953310139186e+00
4.777026478186899183e+00,-7.041749162275956486e-01
-6.724977930271777149e-01,4.505062049435717419e+00
6.362601351456051546e+00,6.280723835834415958e+00
-1.076873555446975717e+00,4.282202949511138002e+00
4.964490320349655761e+00,7.267298707485921661e+00
8.559836111059818675e-01,3.081635229938800791e+00
8.282085278702966402e-01,5.178126193651426235e+00
2.889118351299922782e+00,2.381964156076166461e-01
-8.562464837396772666e-01,3.277724960933776632e+00
6.918151889655357323e+00,5.390276436774502855e+00
-9.214765925257659696e-01,3.860241310382609647e+00
3.820136185842450072e+00,7.971888480977771252e-01
6.492740385580719753e+00,6.179276003298024733e+00
5.450982175602753221e-02,4.485747350075588002e+00
5.842631139339179214e+00,4.465818890450593770e+00
-1.226650429433641040e-02,1.430482258778299265e+00
-1.748939197319782091e+00,4.628338733471997202e+00
2.796652539605514853e+00,3.914983758563779226e-01
4.680793946685917639e+00,8.905643437416924657e-01
6.827526582597083227e-01,5.573664456773281373e+00
-1.661315037950923612e+00,3.013402633846516299e+00
-1.485716067108244776e-01,3.907848522678458281e+00
3.257763586942992173e-01,4.197548894440609857e+00
-1.533014470033304544e-01,3.654117879001357316e+00
4.625359919744594706e+00,7.034169850646657451e+00
7.274337684689129446e+00,6.514544673026878563e+00
2.437808495126223107e+00,3.326671453453194260e+00
1.908140809901764934e-01,4.130148116410067516e+00
4.592548451082784311e+00,7.590629276523467084e+00
6.616598160417385799e+00,5.847352740680346272e+00
5.312198362274856756e+00,-1.636240575520812521e-02
5.804764625749665896e+00,6.084164786089978350e+00
-7.215311606187582716e-02,4.165708687855770087e+00
4.822707777153988573e+00,7.606418947105927364e-01
5.093650393736149695e+00,1.045962228569020214e+00
2.609152093518061655e+00,3.390937888643920095e-01
1.200660552777008450e+00,5.120805299484528561e+00
4.489441270303485609e+00,3.995450122976990315e+00
2.985443964341806922e+00,1.529233373533280815e-01
4.223680533663435988e+00,3.302299941349388090e-01
1.142507050228750431e+00,4.977680492823972180e+00
3.277466115834814619e+00,4.265329730907549965e-01
-1.651736977866837375e+00,3.739113117786192930e+00
3.298985982996766264e+00,6.632560769902867692e-01
5.275873617202631927e+00,6.220482153766098143e+00
6.880748188000545440e+00,5.431180126825613463e+00
7.429119448952259397e+00,4.416840271638982962e+00
5.041529149616295058e+00,5.684632356423361621e+00
7.085551749060488902e+00,4.532000208572160460e+00
7.033707522973691617e+00,7.575270565243696907e+00
3.538861860847345220e+00,5.966254232238488164e-01
5.292336786400506199e+00,5.149940258730641318e+00
2.707189594068924343e+00,-2.927650150669345308e-01
7.853000011773291433e+00,6.491697159762870761e+00
4.107317281056936942e+00,1.920677636826076062e+00
5.159736288671332716e+00,4.021157793830227450e-02
3.534679533199601931e+00,-7.445867629821339984e-01
4.231907248304743518e+00,4.959744617805452727e+00
1.263471968664640066e+00,4.510749067017006730e+00
1.103892359856782690e+00,3.916135525691923913e+00
6.391422539017634463e+00,5.537452667082923163e+00
7.264381853824944946e-01,3.836316805659199858e+00
4.978566382821834502e+00,1.640974132462996171e-01
3.400905246015411887e+00,6.558656769796054498e+00
5.661825085486931641e+00,5.339519279334241197e+00
1.196381047237143447e+00,4.286838329027174765e+00
7.053311841148419248e+00,6.246401131549703223e+00
3.821321442630158938e+00,1.357701029991854158e+00
3.621498335913203359e+00,1.569815268381139051e+00
-1.514220402763090778e+00,4.939728073544096709e+00
6.426169243760811334e+00,7.135805754189776806e+00
2.057495111207589211e+00,3.297610222203911867e+00
1.828343940794939115e+00,-2.612347017722462805e-01
5.597866409280153555e+00,6.358197848322766355e-01
5.432565629726139989e+00,7.916760191539323976e+00
6.591720723095811252e+00,7.133960646998843025e+00
-1.199648729840242789e-01,2.008441830564702713e+00
-5.418409838544684387e-01,3.387598494273943217e+00
2.406842358010760741e+00,-5.914295104294455818e-01
1.621296556090789043e+00,-6.527019120813433162e-01
5.515871288462147248e+00,-5.322194975857100774e-01
6.594119129573955185e+00,5.929306449496434261e+00
4.825252097918894201e+00,-1.294242657488442250e+00
3.526870005912361883e+00,2.167697142744436256e+00
4.824313115529414553e+00,-8.364924008469488692e-01
3.995476323157275189e+00,8.057487892146601993e+00
7.091649089150260821e+00,5.924072590078350409e+00
9.758525274024106855e-01,4.366428661669344180e+00
4.834929816195337793e+00,1.146478508013252240e+00
-2.540198993408374073e-01,3.726000261077588416e+00
5.920095261593568026e+00,6.577737943449343483e+00
6.942433590336703375e+00,5.247894694359755974e+00
1.799157168032984533e+00,-5.086165088725203010e-02
8.267411746825164442e+00,6.080337889124407091e+00
2.672729405165585881e+00,1.247272820287106621e+00
-4.367276916717931501e-01,3.888128411928184480e+00
4.381294488421659139e+00,-8.981296693694522659e-01
3.695586604535116670e+00,8.734080507675490157e-01
5.162074683995485636e+00,2.023317693280481111e-01
5.928155030542314741e+00,7.086795750976963681e+00
6.107702585697921904e+00,6.287267836854820935e+00
-1.003620647480703454e+00,2.976127117197994387e+00
-9.986334954982444279e-01,3.365341720476971332e+00
6.695811875068454766e-01,5.553576680777377206e+00
1.969041682526133208e+00,5.381509742268665519e+00
5.680666461010230428e+00,7.391021389832346244e+00
-1.686761089425989693e-02,3.016989394079668596e+00
2.740252667069769665e-01,3.708661985563951990e+00
4.672447715922454670e+00,7.981691631649443508e-01
2.004980489878154248e+00,6.480368517318323640e+00
2.597472223816328807e+00,-9.854087667134014961e-01
4.846400351152582608e+00,6.373686455600361400e-01
3.879263170033005803e+00,1.359989530749127651e+00
3.993145464227248365e+00,1.941955480717741489e+00
4.960282011283920767e+00,5.553498102032893513e+00
3.047751495484244399e-01,3.383182113416213888e+00
4.066310533675555838e+00,-1.617286283904689481e-01
7.251569214352088899e+00,6.205682099071029079e+00
4.605604764173602206e+00,-6.611191684121541234e-01
-5.067393825458734735e-01,2.152130473236501196e+00
7.212104371565277727e-01,3.043199231500978819e+00
4.968791024098181630e+00,5.610150527874592896e+00
2.403269442243635812e+00,5.690167841138556781e+00
7.425185703408116566e+00,7.044952558606341952e+00
4.433429058842403014e-01,4.448322202950425464e+00
5.904306504565672853e+00,5.219115747878617206e+00
-2.683837298602824717e-01,3.979173012960558253e+00
4.394510390635002928e+00,-1.261289087839389866e+00
4.330659647204468499e+00,6.030623310787644797e+00
-1.008521862165166816e+00,4.170511685940246238e+00
3.993529192507089487e+00,3.653938219945880306e-01
4.518417215139804100e+00,-1.688104363826944121e-01
4.952925534745556746e+00,-1.507198918125145726e+00
4.364779182560551973e+00,9.143878150373990765e-01
4.580776483822097234e+00,5.963576595814858550e+00
3.574828874238114462e+00,7.355485941160109231e-01
5.764205017383869034e+00,5.858194650891278776e+00
4.429080132781863632e+00,4.543742262514030905e+00
6.195988952800124405e-01,3.221545749941852943e+00
5.102895407428389873e+00,-9.405136052640556549e-03
4.452833680670009286e+00,7.344119569478587684e-01
3.778104592246307902e+00,8.745039336474460523e-01
-1.847989763976350286e+00,3.562852974825309715e+00
3.250192350160917343e+00,1.248401476837258217e+00
5.089854411818816260e+00,4.683134696130708541e-01
4.662130366712675666e+00,-8.722386472544955138e-01
7.310394100652242599e+00,6.659964850152217508e+00
-1.227055008413336701e+00,2.326300025415591666e+00
4.220174423875459269e+00,6.906975866513525908e+00
6.919108662926699793e+00,5.906330872264667242e+00
2.975388314479074481e+00,2.551671407057461427e-01
5.254675174872612153e+00,6.638591610644627217e+00
4.099088132246773597e+00,-1.146704797984088531e+00
4.785966768839220592e-02,3.655616595740633024e+00
-1.217788850438158155e-01,2.309493111720669845e+00
2.739607812326949166e+00,-7.362834246950993311e-01
4.905277481720307975e+00,-9.942958393633003489e-01
7.735890495785159970e+00,6.214933252821809084e+00
4.891342524550676529e+00,6.532416276423624879e-01
-1.357851917759316018e+00,3.158830198347922114e+00
3.686084319120585207e+00,-1.216041306026733881e+00
-1.687441129759252201e+00,2.445531482711621241e+00
1.769228719379683623e+00,4.677822668924200400e+00
6.567780122425380007e+00,5.347151981737514603e+00
1.270001859029197933e+00,5.054020904066216957e+00
6.073598564387144627e+00,6.369678809757576055e+00
3.217211081605620304e+00,-3.758999775659880305e-01
-2.432372640846433232e+00,4.383188392630639640e+00
-5.680844943422038718e-01,3.481357880030040430e+00
2.801457736989276803e+00,3.589730605223083737e-01
7.274440854815138024e+00,6.009578881098175174e+00
4.614050419531368519e+00,-1.067217031873980426e+00
-2.347375802738767558e-01,5.383501380033873573e+00
6.259341510340187043e+00,-4.522442581408240292e-01
3.995042196919223465e-01,3.793136340602959677e+00
4.771336677162620887e-01,5.709093488440032615e+00
4.350807301154468121e+00,-8.483589561503686038e-01
5.057709466230301487e+00,6.137801797333933607e+00
4.461561347495705654e+00,1.229886326898688154e+00
7.662918446486262081e-01,3.486111342342353758e+00
6.449538857220256993e+00,5.968738810409051077e+00
-1.746079166522149340e+00,3.944275521570085541e+00
4.474804583981155659e+00,1.227705442373688172e+00
4.906995874884820807e+00,4.993194159318640746e-01
4.075215225112193806e+00,6.872435826857397068e+00
4.875766168376967080e+00,6.915382061898553090e+00
-1.108727406912583424e+00,4.231265423036671969e+00
5.367992942996420602e+00,6.019405269705331740e+00
-1.598236771238988441e+00,3.479046442158077124e+00
4.969558755464156263e+00,8.715797130570944740e-01
-5.093297149779367761e-01,4.116754965337728223e+00
3.544772066694516610e+00,1.007913383807146568e+00
-6.581239304374102428e-01,5.020400305595321022e+00
2.877529234718467332e+00,2.310707004861061176e+00
2.727915796512717872e+00,-2.273321903587267601e-01
6.796274446045348583e+00,4.639748433026952945e+00
5.758946286556525962e+00,6.361358718274078505e+00
